0,1,2,3,4
Dallas Mavericks,67,66,3,170
Phoenix Suns,71,66,3,-230
Dallas Mavericks,67,65,3,170
Phoenix Suns,71,65,3,-230
Dallas Mavericks,67,65,3,170
Phoenix Suns,71,65,3,-230
Dallas Mavericks,68,65,3,165
Phoenix Suns,71,65,3,-220
Dallas Mavericks,69,55,3,170
Phoenix Suns,71,55,3,-230
Dallas Mavericks,69,43,3,160
Phoenix Suns,74,43,3,-215
Dallas Mavericks,71,31,3,160
Phoenix Suns,74,31,3,-215
Dallas Mavericks,71,17,3,185
Phoenix Suns,77,17,3,-250
Dallas Mavericks,71,2,3,245
Phoenix Suns,77,2,3,-330
Dallas Mavericks,71,720,4,275
Phoenix Suns,77,720,4,-400
Dallas Mavericks,71,720,4,275
Phoenix Suns,77,720,4,-400
Dallas Mavericks,71,720,4,275
Phoenix Suns,77,720,4,-400
Dallas Mavericks,71,720,4,245
Phoenix Suns,77,720,4,-330
Dallas Mavericks,71,720,4,275
Phoenix Suns,77,720,4,-400
Dallas Mavericks,71,720,4,275
Phoenix Suns,77,720,4,-400
Dallas Mavericks,71,720,4,275
Phoenix Suns,77,720,4,-400
Dallas Mavericks,71,720,4,275
Phoenix Suns,77,720,4,-400
Dallas Mavericks,71,720,4,275
Phoenix Suns,77,720,4,-400
Dallas Mavericks,71,720,4,275
Phoenix Suns,77,720,4,-400
Dallas Mavericks,71,720,4,275
Phoenix Suns,77,720,4,-400
Dallas Mavericks,71,720,4,275
Phoenix Suns,77,720,4,-400
Dallas Mavericks,71,720,4,275
Phoenix Suns,77,720,4,-400
Dallas Mavericks,71,717,4,275
Phoenix Suns,77,717,4,-400
Dallas Mavericks,71,696,4,275
Phoenix Suns,77,696,4,-400
Dallas Mavericks,71,685,4,295
Phoenix Suns,77,685,4,-450
Dallas Mavericks,71,674,4,285
Phoenix Suns,80,674,4,-400
Dallas Mavericks,71,674,4,315
Phoenix Suns,80,674,4,-450
Dallas Mavericks,71,674,4,575
Phoenix Suns,80,674,4,-1100
Dallas Mavericks,71,674,4,575
Phoenix Suns,80,674,4,-1100
Dallas Mavericks,71,674,4,450
Phoenix Suns,80,674,4,-750
Dallas Mavericks,71,674,4,425
Phoenix Suns,80,674,4,-750
Dallas Mavericks,71,674,4,425
Phoenix Suns,80,674,4,-750
Dallas Mavericks,71,674,4,425
Phoenix Suns,80,674,4,-750
Dallas Mavericks,71,674,4,425
Phoenix Suns,80,674,4,-750
Dallas Mavericks,71,674,4,425
Phoenix Suns,80,674,4,-750
Dallas Mavericks,71,674,4,425
Phoenix Suns,80,674,4,-750
Dallas Mavericks,71,674,4,425
Phoenix Suns,80,674,4,-750
Dallas Mavericks,71,674,4,425
Phoenix Suns,80,674,4,-750
Dallas Mavericks,71,674,4,425
Phoenix Suns,80,674,4,-750
Dallas Mavericks,71,668,4,425
Phoenix Suns,81,668,4,-750
Dallas Mavericks,71,650,4,425
Phoenix Suns,81,650,4,-750
Dallas Mavericks,73,635,4,475
Phoenix Suns,83,635,4,-900
Dallas Mavericks,73,618,4,550
Phoenix Suns,83,618,4,-1100
Dallas Mavericks,75,601,4,525
Phoenix Suns,83,601,4,-1100
Dallas Mavericks,75,585,4,450
Phoenix Suns,85,585,4,-800
Dallas Mavericks,78,568,4,400
Phoenix Suns,85,568,4,-700
Dallas Mavericks,78,552,4,550
Phoenix Suns,85,552,4,-950
Dallas Mavericks,78,551,4,450
Phoenix Suns,85,551,4,-750
Dallas Mavericks,78,543,4,425
Phoenix Suns,85,543,4,-750
Dallas Mavericks,78,528,4,385
Phoenix Suns,87,528,4,-650
Dallas Mavericks,80,512,4,385
Phoenix Suns,87,512,4,-650
Dallas Mavericks,80,496,4,475
Phoenix Suns,87,496,4,-900
Dallas Mavericks,82,479,4,500
Phoenix Suns,87,479,4,-900
Dallas Mavericks,82,471,4,250
Phoenix Suns,87,471,4,-360
Dallas Mavericks,82,471,4,260
Phoenix Suns,87,471,4,-370
Dallas Mavericks,82,471,4,260
Phoenix Suns,87,471,4,-370
Dallas Mavericks,82,471,4,260
Phoenix Suns,87,471,4,-370
Dallas Mavericks,82,471,4,260
Phoenix Suns,87,471,4,-370
Dallas Mavericks,82,471,4,260
Phoenix Suns,87,471,4,-370
Dallas Mavericks,82,471,4,260
Phoenix Suns,87,471,4,-370
Dallas Mavericks,82,471,4,260
Phoenix Suns,87,471,4,-370
Dallas Mavericks,82,471,4,300
Phoenix Suns,88,471,4,-450
Dallas Mavericks,82,471,4,260
Phoenix Suns,89,471,4,-370
Dallas Mavericks,84,454,4,320
Phoenix Suns,89,454,4,-475
Dallas Mavericks,84,436,4,350
Phoenix Suns,91,436,4,-550
Dallas Mavericks,86,422,4,350
Phoenix Suns,91,422,4,-550
Dallas Mavericks,86,407,4,300
Phoenix Suns,91,407,4,-450
Dallas Mavericks,86,401,4,235
Phoenix Suns,91,401,4,-330
Dallas Mavericks,86,401,4,315
Phoenix Suns,91,401,4,-450
Dallas Mavericks,87,401,4,180
Phoenix Suns,91,401,4,-245
Dallas Mavericks,87,401,4,235
Phoenix Suns,91,401,4,-330
Dallas Mavericks,88,388,4,205
Phoenix Suns,91,388,4,-280
Dallas Mavericks,88,390,4,205
Phoenix Suns,91,390,4,-280
Dallas Mavericks,88,376,4,195
Phoenix Suns,91,376,4,-260
Dallas Mavericks,88,371,4,145
Phoenix Suns,91,371,4,-190
Dallas Mavericks,88,372,4,150
Phoenix Suns,91,372,4,-200
Dallas Mavericks,88,372,4,150
Phoenix Suns,91,372,4,-200
Dallas Mavericks,88,358,4,150
Phoenix Suns,91,358,4,-200
Dallas Mavericks,88,342,4,145
Phoenix Suns,91,342,4,-190
Dallas Mavericks,90,326,4,150
Phoenix Suns,91,326,4,-200
Dallas Mavericks,90,311,4,200
Phoenix Suns,91,311,4,-275
Dallas Mavericks,90,295,4,155
Phoenix Suns,94,295,4,-210
Dallas Mavericks,90,281,4,-145
Phoenix Suns,94,281,4,110
Dallas Mavericks,92,264,4,235
Phoenix Suns,94,264,4,-330
Dallas Mavericks,92,248,4,150
Phoenix Suns,96,248,4,-200
Dallas Mavericks,94,231,4,245
Phoenix Suns,96,231,4,-330
Dallas Mavericks,94,231,4,155
Phoenix Suns,96,231,4,-210
Dallas Mavericks,94,222,4,135
Phoenix Suns,96,222,4,-180
Dallas Mavericks,96,208,4,265
Phoenix Suns,96,208,4,-210
Dallas Mavericks,96,208,4,110
Phoenix Suns,96,208,4,-145
Dallas Mavericks,96,208,4,110
Phoenix Suns,96,208,4,-145
Dallas Mavericks,96,208,4,110
Phoenix Suns,96,208,4,-145
Dallas Mavericks,96,208,4,110
Phoenix Suns,96,208,4,-145
Dallas Mavericks,96,208,4,110
Phoenix Suns,96,208,4,-145
Dallas Mavericks,96,208,4,110
Phoenix Suns,96,208,4,-145
